281.5	0.064
282	0.063
282.5	0.062
283	0.062
283.5	0.061
284	0.06
284.5	0.06
285	0.059
285.5	0.058
286	0.057
286.5	0.057
287	0.056
287.5	0.056
288	0.055
288.5	0.055
289	0.054
289.5	0.053
290	0.052
290.5	0.052
291	0.051
291.5	0.051
292	0.05
292.5	0.049
293	0.049
293.5	0.048
294	0.048
294.5	0.045
295	0.045
295.5	0.046
296	0.045
296.5	0.044
297	0.044
297.5	0.043
298	0.042
298.5	0.042
299	0.041
299.5	0.04
300	0.039
300.5	0.038
301	0.039
301.5	0.038
302	0.037
302.5	0.036
303	0.036
303.5	0.035
304	0.035
304.5	0.035
305	0.035
305.5	0.034
306	0.033
306.5	0.031
307	0.031
307.5	0.031
308	0.032
308.5	0.031
309	0.03
309.5	0.03
310	0.03
310.5	0.029
311	0.029
311.5	0.029
312	0.029
312.5	0.029
313	0.028
313.5	0.028
314	0.028
314.5	0.028
315	0.027
315.5	0.026
316	0.027
316.5	0.027
317	0.026
317.5	0.026
318	0.026
318.5	0.026
319	0.026
319.5	0.026
320	0.026
320.5	0.026
321	0.026
321.5	0.025
322	0.025
322.5	0.026
323	0.026
323.5	0.025
324	0.025
324.5	0.025
325	0.025
325.5	0.025
326	0.025
326.5	0.025
327	0.026
327.5	0.026
328	0.026
328.5	0.026
329	0.027
329.5	0.026
330	0.027
330.5	0.027
331	0.027
331.5	0.028
332	0.027
332.5	0.028
333	0.028
333.5	0.029
334	0.029
334.5	0.029
335	0.03
335.5	0.03
336	0.03
336.5	0.031
337	0.031
337.5	0.031
338	0.032
338.5	0.032
339	0.033
339.5	0.033
340	0.033
340.5	0.033
341	0.035
341.5	0.035
342	0.036
342.5	0.036
343	0.037
343.5	0.037
344	0.037
344.5	0.038
345	0.039
345.5	0.039
346	0.04
346.5	0.041
347	0.041
347.5	0.041
348	0.043
348.5	0.042
349	0.043
349.5	0.044
350	0.045
350.5	0.045
351	0.045
351.5	0.046
352	0.047
352.5	0.047
353	0.047
353.5	0.048
354	0.049
354.5	0.049
355	0.05
355.5	0.051
356	0.051
356.5	0.051
357	0.052
357.5	0.052
358	0.053
358.5	0.053
359	0.054
359.5	0.054
360	0.055
360.5	0.056
361	0.056
361.5	0.056
362	0.057
362.5	0.058
363	0.059
363.5	0.059
364	0.059
364.5	0.06
365	0.06
365.5	0.061
366	0.061
366.5	0.062
367	0.063
367.5	0.063
368	0.064
368.5	0.065
369	0.065
369.5	0.066
370	0.067
370.5	0.068
371	0.068
371.5	0.069
372	0.069
372.5	0.07
373	0.07
373.5	0.071
374	0.072
374.5	0.072
375	0.073
375.5	0.073
376	0.074
376.5	0.075
377	0.075
377.5	0.076
378	0.077
378.5	0.077
379	0.078
379.5	0.079
380	0.079
380.5	0.08
381	0.08
381.5	0.081
382	0.082
382.5	0.082
383	0.083
383.5	0.084
384	0.084
384.5	0.085
385	0.086
385.5	0.086
386	0.087
386.5	0.087
387	0.088
387.5	0.088
388	0.089
388.5	0.09
389	0.09
389.5	0.091
390	0.091
390.5	0.092
391	0.093
391.5	0.093
392	0.094
392.5	0.094
393	0.095
393.5	0.095
394	0.096
394.5	0.096
395	0.097
395.5	0.097
396	0.098
396.5	0.098
397	0.098
397.5	0.099
398	0.099
398.5	0.1
399	0.1
399.5	0.1
400	0.1
400.5	0.101
401	0.101
401.5	0.101
402	0.102
402.5	0.102
403	0.102
403.5	0.102
404	0.102
404.5	0.102
405	0.102
405.5	0.103
406	0.103
406.5	0.103
407	0.102
407.5	0.103
408	0.102
408.5	0.102
409	0.102
409.5	0.102
410	0.102
410.5	0.102
411	0.102
411.5	0.101
412	0.101
412.5	0.101
413	0.101
413.5	0.101
414	0.101
414.5	0.1
415	0.1
415.5	0.099
416	0.099
416.5	0.098
417	0.098
417.5	0.098
418	0.097
418.5	0.097
419	0.097
419.5	0.096
420	0.096
420.5	0.095
421	0.095
421.5	0.094
422	0.094
422.5	0.093
423	0.093
423.5	0.092
424	0.092
424.5	0.091
425	0.091
425.5	0.09
426	0.09
426.5	0.089
427	0.089
427.5	0.088
428	0.087
428.5	0.087
429	0.086
429.5	0.085
430	0.085
430.5	0.084
431	0.084
431.5	0.083
432	0.082
432.5	0.082
433	0.081
433.5	0.081
434	0.08
434.5	0.079
435	0.079
435.5	0.078
436	0.078
436.5	0.077
437	0.077
437.5	0.076
438	0.075
438.5	0.075
439	0.074
439.5	0.074
440	0.073
440.5	0.072
441	0.072
441.5	0.071
442	0.071
442.5	0.07
443	0.07
443.5	0.069
444	0.068
444.5	0.068
445	0.067
445.5	0.067
446	0.066
446.5	0.066
447	0.065
447.5	0.065
448	0.064
448.5	0.064
449	0.063
449.5	0.063
450	0.062
450.5	0.062
451	0.062
451.5	0.061
452	0.061
452.5	0.06
453	0.06
453.5	0.059
454	0.059
454.5	0.058
455	0.058
455.5	0.058
456	0.057
456.5	0.057
457	0.056
457.5	0.056
458	0.055
458.5	0.055
459	0.055
459.5	0.054
460	0.054
460.5	0.054
461	0.053
461.5	0.053
462	0.053
462.5	0.052
463	0.052
463.5	0.051
464	0.051
464.5	0.051
465	0.05
465.5	0.05
466	0.05
466.5	0.05
467	0.049
467.5	0.049
468	0.049
468.5	0.048
469	0.048
469.5	0.048
470	0.047
470.5	0.047
471	0.047
471.5	0.046
472	0.046
472.5	0.046
473	0.046
473.5	0.045
474	0.045
474.5	0.045
475	0.045
475.5	0.044
476	0.044
476.5	0.044
477	0.043
477.5	0.043
478	0.043
478.5	0.043
479	0.042
479.5	0.042
480	0.042
480.5	0.042
481	0.041
481.5	0.041
482	0.041
482.5	0.041
483	0.04
483.5	0.04
484	0.04
484.5	0.04
485	0.039
485.5	0.039
486	0.039
486.5	0.039
487	0.038
487.5	0.038
488	0.038
488.5	0.038
489	0.038
489.5	0.037
490	0.037
490.5	0.037
491	0.037
491.5	0.036
492	0.036
492.5	0.036
493	0.036
493.5	0.036
494	0.035
494.5	0.035
495	0.035
495.5	0.035
496	0.035
496.5	0.034
497	0.034
497.5	0.034
498	0.034
498.5	0.034
499	0.033
499.5	0.033
500	0.033
500.5	0.033
501	0.033
501.5	0.032
502	0.032
502.5	0.032
503	0.032
503.5	0.032
504	0.032
504.5	0.031
505	0.031
505.5	0.031
506	0.031
506.5	0.031
507	0.03
507.5	0.03
508	0.03
508.5	0.03
509	0.03
509.5	0.029
510	0.029
510.5	0.029
511	0.029
511.5	0.029
512	0.029
512.5	0.029
513	0.028
513.5	0.028
514	0.028
514.5	0.028
515	0.028
515.5	0.027
516	0.027
516.5	0.027
517	0.027
517.5	0.027
518	0.027
518.5	0.026
519	0.026
519.5	0.026
520	0.026
520.5	0.026
521	0.026
521.5	0.025
522	0.025
522.5	0.025
523	0.025
523.5	0.025
524	0.025
524.5	0.025
525	0.024
525.5	0.024
526	0.024
526.5	0.024
527	0.024
527.5	0.024
528	0.024
528.5	0.023
529	0.023
529.5	0.023
530	0.023
530.5	0.023
531	0.023
531.5	0.022
532	0.022
532.5	0.022
533	0.022
533.5	0.022
534	0.022
534.5	0.022
535	0.021
535.5	0.022
536	0.022
536.5	0.021
537	0.021
537.5	0.021
538	0.021
538.5	0.02
539	0.02
539.5	0.02
540	0.02
540.5	0.02
541	0.02
541.5	0.02
542	0.02
542.5	0.02
543	0.019
543.5	0.019
544	0.019
544.5	0.019
545	0.019
545.5	0.019
546	0.019
546.5	0.019
547	0.018
547.5	0.018
548	0.018
548.5	0.018
549	0.018
549.5	0.018
550	0.018
550.5	0.018
551	0.017
551.5	0.017
552	0.017
552.5	0.017
553	0.017
553.5	0.017
554	0.017
554.5	0.017
555	0.017
555.5	0.017
556	0.017
556.5	0.016
557	0.016
557.5	0.016
558	0.016
558.5	0.016
559	0.016
559.5	0.016
560	0.016
560.5	0.016
561	0.016
561.5	0.016
562	0.015
562.5	0.015
563	0.015
563.5	0.015
564	0.015
564.5	0.015
565	0.015
565.5	0.015
566	0.015
566.5	0.014
567	0.014
567.5	0.014
568	0.014
568.5	0.014
569	0.014
569.5	0.014
570	0.014
570.5	0.014
571	0.014
571.5	0.014
572	0.014
572.5	0.014
573	0.014
573.5	0.013
574	0.013
574.5	0.013
575	0.013
575.5	0.013
576	0.013
576.5	0.013
577	0.013
577.5	0.013
578	0.013
578.5	0.013
579	0.013
579.5	0.012
580	0.012
580.5	0.012
581	0.012
581.5	0.012
582	0.012
582.5	0.012
583	0.012
583.5	0.012
584	0.012
584.5	0.012
585	0.012
585.5	0.012
586	0.012
586.5	0.012
587	0.011
587.5	0.011
588	0.011
588.5	0.011
589	0.011
589.5	0.011
590	0.011
590.5	0.011
591	0.011
591.5	0.011
592	0.011
592.5	0.011
593	0.011
593.5	0.011
594	0.011
594.5	0.011
595	0.01
595.5	0.01
596	0.01
596.5	0.01
597	0.01
597.5	0.01
598	0.01
598.5	0.01
599	0.01
599.5	0.01
600	0.01
